time(sec), speed(km/h), roll angle, FL force, FR force, RL force, RR force, FL long-slip, FR long-slip, RL long-slip, RR long-slip, FL lat-slip, FR lat-slip, RL lat-slip, RR lat-slip 
1.419999,39.72794,-0.08557129,3406.273,3220.369,3202.544,3002.588,0.2253551,0.2251475,0.2505759,0.2485812,0.008492559,0.008501546,0.006775799,0.006782971
1.439999,40.30717,-0.09713745,3249.174,3271.268,3083.261,3126.007,0.2287165,0.2263343,0.2516759,0.2475678,-0.000442793,-0.00044283,-0.000584297,-0.000584346
1.459999,40.88653,-0.03482056,3123.376,3294.806,3000.761,3217.396,0.2308111,0.2283881,0.2515154,0.2469888,-0.0074318,-0.00742403,-0.005723492,-0.005717515
1.479999,41.46579,-0.05300903,3209.474,3112.27,3164.838,3065.942,0.2301366,0.2332026,0.2478073,0.2499293,0.003515856,0.003516602,0.003172732,0.003173406
1.499999,42.0438,0.0082492,3018.283,3212.638,3001.383,3243.194,0.2323665,0.2351392,0.2472199,0.2499224,-0.008827825,-0.008822045,-0.007761076,-0.007755996
1.519999,42.62474,-0.008239746,3123.93,3024.479,3181.746,3078.609,0.2337741,0.2383632,0.2459944,0.2503224,0.002945322,0.002945671,0.002753201,0.002753528
1.539999,43.20507,0.01480035,3007.979,3067.592,3097.272,3179.69,0.2357837,0.2393551,0.2459547,0.2496407,-0.003586972,-0.003585847,-0.003076538,-0.003075573
1.559999,43.78419,-0.04702759,3125.294,2887.641,3278.912,3012.635,0.2393607,0.242322,0.2462192,0.2486342,0.007784768,0.007784217,0.007899728,0.007899168
1.579999,44.3658,-0.01760864,2928.386,3028.521,3089.612,3218.366,0.2408068,0.2408359,0.2471191,0.2466902,-0.004786555,-0.004785104,-0.0042929,-0.004291599
1.599999,44.94687,-0.07147217,3071.808,2841.272,3290.449,3031.479,0.241254,0.2423011,0.246456,0.2466317,0.007774623,0.007776187,0.007447849,0.00744935
1.619999,45.52785,-0.03390503,2883.502,2994.568,3096.678,3237.441,0.2428358,0.2424955,0.2465974,0.2456922,-0.005089768,-0.005088438,-0.004664222,-0.004663004
1.639999,46.10915,-0.07922363,3039.735,2814.602,3299.48,3046.063,0.2426982,0.2441317,0.2455355,0.2461456,0.007237196,0.007238553,0.006932631,0.006933934
1.659999,46.68818,-0.02337646,2838.033,3002.667,3074.898,3277.97,0.2452219,0.2453523,0.2471184,0.2467338,-0.007102581,-0.007101338,-0.006817546,-0.006816352
1.679999,47.27094,-0.06228638,3032.92,2800.263,3312.29,3049.945,0.2434393,0.2466478,0.2443475,0.2468755,0.006941936,0.006943127,0.006663722,0.006664864
1.699999,47.85321,-0.007720947,2843.243,2990.933,3092.765,3275.806,0.2438192,0.2452827,0.2445436,0.2456802,-0.006769448,-0.006768167,-0.006461445,-0.006460222
1.719999,48.43525,-0.04415894,3039.546,2804.928,3319.474,3054.72,0.2421222,0.2461855,0.2430576,0.2466789,0.006508755,0.006509798,0.006248496,0.006249497
